online_order,book_table,rate,votes,rest_type,cuisines,cost,menu_item,type,city
1,0,3.3,6,78,2392,300.0,8778,2,21
0,0,3.0,108,27,1984,800.0,8778,2,21
0,0,3.6,7,26,685,200.0,8778,2,21
0,0,3.4,10,78,1857,350.0,8778,2,21
0,0,3.6,15,58,1267,350.0,8778,2,21
1,0,3.5,13,27,1089,600.0,8778,2,21
0,0,3.4,27,78,2076,300.0,8778,2,21
0,0,3.6,15,78,1761,350.0,8778,2,21
0,0,3.4,5,78,2381,250.0,8778,2,21
0,1,4.0,241,10,31,1500.0,8778,2,21
1,0,3.700448818,0,92,330,250.0,8778,2,21
0,0,3.700448818,0,40,1153,500.0,8778,2,21
0,0,3.9,435,27,1740,550.0,8778,2,21
0,0,3.700448818,0,78,2518,150.0,8778,2,21
0,0,3.3,6,19,557,400.0,8778,2,21
1,0,4.3,787,78,1761,300.0,8778,2,21
1,0,3.8,364,19,622,700.0,8778,2,21
1,0,4.1,161,78,2211,300.0,8778,2,21
1,0,4.0,38,19,1398,700.0,8778,2,21
1,0,4.2,93,78,2410,300.0,8778,2,21
1,0,4.2,1918,19,622,800.0,8778,2,21
1,0,3.7,50,27,2395,750.0,8778,2,21
0,0,3.2,7,19,557,600.0,8778,2,21
1,0,2.9,56,78,1321,150.0,8778,2,21
0,0,3.1,32,78,1606,200.0,8778,2,21
0,0,3.5,14,78,1174,250.0,8778,2,21
1,0,3.4,6,38,1153,1000.0,8778,2,21
1,0,4.1,118,27,994,1000.0,8778,2,21
1,0,4.1,54,27,1415,550.0,8778,2,21
0,0,3.700448818,0,79,1274,150.0,8778,2,21
0,0,4.0,2431,60,1279,2000.0,8778,2,21
0,0,4.1,1054,92,1080,555.4315664,8778,2,21
1,0,3.4,9,78,2381,150.0,8778,2,21
0,0,3.8,263,92,789,700.0,8778,2,21
0,0,2.6,91,78,388,300.0,8778,2,21
0,0,3.700448818,0,19,557,400.0,8778,2,21
1,0,3.700448818,0,78,1225,150.0,8778,2,21
0,0,4.3,74,19,738,400.0,8778,2,21
0,0,3.6,104,19,647,800.0,8778,2,21
0,0,4.0,102,27,792,550.0,8778,2,21
0,0,3.6,23,58,34,400.0,8778,2,21
0,0,3.8,26,40,1153,350.0,8778,2,21
0,0,3.700448818,0,78,1761,450.0,8778,2,21
0,0,3.700448818,0,78,1802,300.0,8778,2,21
0,0,3.700448818,0,39,2136,300.0,8778,2,21
0,0,2.8,38,39,1834,500.0,8778,2,21
0,0,3.700448818,0,39,1802,500.0,8778,2,21
0,0,3.4,7,78,2397,500.0,8778,2,21
0,0,3.700448818,0,39,388,400.0,8778,2,21
0,0,3.3,5,0,254,350.0,8778,2,21
1,0,3.0,96,92,1132,650.0,8778,2,21
0,0,2.5,301,78,2489,250.0,8778,2,21
0,0,3.700448818,0,78,2012,300.0,8778,2,21
0,0,3.700448818,0,78,1761,350.0,8778,2,21
0,0,3.700448818,0,78,410,200.0,8778,2,21
0,0,3.700448818,0,78,839,300.0,8778,2,21
1,0,3.4,8,78,388,300.0,8778,2,21
0,0,3.8,99,19,665,600.0,8778,2,21
0,0,3.3,4,78,1761,200.0,8778,2,21
0,0,3.3,5,78,1256,250.0,8778,2,21
1,0,4.0,32,78,1425,300.0,8778,2,21
1,0,3.700448818,0,78,2537,150.0,8778,2,21
1,0,2.8,142,6,263,300.0,8778,2,21
1,0,3.2,6,20,578,400.0,8778,2,21
1,0,3.5,9,40,1153,100.0,8778,2,21
0,0,3.700448818,0,5,263,555.4315664,8778,2,21
1,0,3.9,112,39,1424,150.0,8778,2,21
1,0,3.700448818,0,14,2596,100.0,8778,2,21
0,0,3.6,24,78,2474,300.0,8778,2,21
1,1,4.2,1351,27,1624,1700.0,8778,2,21
1,0,3.8,24,91,2381,200.0,8778,2,21
0,0,3.700448818,0,27,2392,600.0,8778,2,21
1,0,3.6,79,78,2392,500.0,8778,2,21
1,0,3.700448818,0,78,1761,400.0,8778,2,21
0,1,4.4,2054,28,1408,1200.0,8778,2,21
1,0,3.6,31,27,2481,400.0,8778,2,21
0,1,4.3,2716,10,1093,1300.0,8778,2,21
1,0,3.7,110,27,1731,700.0,8778,2,21
1,1,4.0,190,28,2065,1300.0,8778,2,21
1,0,3.700448818,0,78,2421,300.0,8778,2,21
0,0,3.8,77,78,92,555.4315664,8778,2,21
0,1,4.1,102,73,1024,1000.0,8778,2,21
0,0,4.1,1545,73,1145,1200.0,8778,2,21
0,0,3.9,235,10,1503,1000.0,8778,2,21
0,1,3.8,110,8,1834,1400.0,8778,2,21
0,0,3.4,8,78,2474,400.0,8778,2,21
0,0,3.5,9,40,1178,200.0,8778,2,21
0,0,3.3,11,78,2487,400.0,8778,2,21
0,0,3.2,14,78,2410,200.0,8778,2,21
1,0,4.1,33,40,1153,400.0,8778,2,21
0,0,4.3,1792,27,56,800.0,8778,2,21
1,0,3.3,21,92,2474,300.0,8778,2,21
0,0,4.3,1363,27,470,700.0,8778,2,21
0,1,4.1,1341,28,1207,2100.0,8778,2,21
1,1,4.2,515,27,1712,800.0,8778,2,21
0,0,4.5,3595,19,564,900.0,8778,2,21
0,0,4.3,1191,27,792,550.0,8778,2,21
0,0,4.4,1915,40,1451,400.0,8778,2,21
0,0,4.3,166,19,763,750.0,8778,2,21
0,0,4.1,364,78,1802,400.0,8778,2,21
0,0,4.1,683,0,263,500.0,8778,2,21
0,0,4.3,795,22,710,900.0,8778,2,21
0,0,3.9,86,78,792,500.0,8778,2,21
0,0,4.1,801,27,2081,800.0,8778,2,21
1,0,3.7,16,78,1761,300.0,8778,2,21
0,0,4.3,184,40,1178,500.0,8778,2,21
0,0,4.3,544,27,1758,800.0,8778,2,21
0,0,3.9,175,27,132,600.0,8778,2,21
1,0,4.3,1135,19,687,800.0,8778,2,21
1,0,4.0,101,78,1537,150.0,8778,2,21
0,0,4.1,55,19,718,750.0,8778,2,21
0,0,3.9,157,27,1883,600.0,8778,2,21
0,0,3.9,58,92,263,1200.0,8778,2,21
1,0,3.8,160,27,955,1300.0,8778,2,21
0,0,3.6,196,27,1761,600.0,8778,2,21
0,0,4.2,619,19,601,500.0,8778,2,21
0,0,3.4,4,0,263,350.0,8778,2,21
0,0,3.8,30,14,343,400.0,8778,2,21
0,0,3.3,18,92,1256,450.0,8778,2,21
0,0,3.6,23,0,254,200.0,8778,2,21
0,0,3.8,263,27,868,650.0,8778,2,21
0,0,3.8,24,78,2579,200.0,8778,2,21
0,0,3.3,90,19,701,500.0,8778,2,21
0,0,3.9,49,78,868,400.0,8778,2,21
0,0,3.7,96,78,1215,500.0,8778,2,21
0,0,3.4,14,0,254,200.0,8778,2,21
0,0,3.7,62,78,1215,200.0,8778,2,21
0,0,3.9,135,27,1490,800.0,8778,2,21
0,0,3.700448818,0,92,2236,600.0,8778,2,21
0,0,2.7,231,78,465,350.0,8778,2,21
1,0,3.7,26,27,1086,750.0,8778,2,21
0,0,3.6,8,78,1010,800.0,8778,2,21
0,0,3.3,6,27,2392,450.0,8778,2,21
0,0,3.7,23,0,254,250.0,8778,2,21
0,0,3.8,29,40,1153,200.0,8778,2,21
0,0,3.7,145,29,891,1000.0,8778,2,21
0,0,3.0,7,78,2474,300.0,8778,2,21
0,0,3.9,122,27,1524,500.0,8778,2,21
0,0,3.9,31,59,847,300.0,8778,2,21
0,0,3.700448818,0,14,339,150.0,8778,2,21
0,0,2.8,46,19,642,700.0,8778,2,21
0,1,3.9,158,27,2194,1100.0,8778,2,21
0,0,4.0,209,27,868,500.0,8778,2,21
0,0,2.7,54,27,2498,500.0,8778,2,21
0,0,3.700448818,0,78,54,150.0,8778,2,21
0,0,4.2,222,40,1444,200.0,8778,2,21
1,0,3.5,33,78,1834,600.0,8778,2,21
0,0,3.9,66,40,1442,200.0,8778,2,21
0,0,3.700448818,0,78,1857,300.0,8778,2,21
0,0,3.700448818,0,78,2012,300.0,8778,2,21
0,0,3.700448818,0,27,1644,555.4315664,8778,2,21
0,0,3.700448818,0,78,1951,300.0,8778,2,21
0,0,3.700448818,0,78,1634,555.4315664,8778,2,21
0,0,3.700448818,0,78,839,300.0,8778,2,21
0,0,3.700448818,0,39,1153,450.0,8778,2,21
0,0,3.700448818,0,78,2474,350.0,8778,2,21
0,0,3.700448818,0,39,1153,200.0,8778,2,21
0,0,3.1,16,27,1984,1100.0,8778,2,21
0,0,3.9,42,27,968,500.0,8778,2,21
0,0,3.1,17,27,1747,550.0,8778,2,21
1,0,3.3,4,78,1761,100.0,8778,2,21
0,0,4.1,399,78,1798,300.0,8778,2,21
0,0,3.700448818,0,6,263,400.0,8778,2,21
0,0,3.700448818,0,93,2353,400.0,8778,2,21
0,0,3.700448818,0,92,1155,300.0,8778,2,21
0,0,3.700448818,0,39,1155,500.0,8778,2,21
0,0,3.700448818,0,78,388,250.0,8778,2,21
0,0,3.700448818,0,39,2050,400.0,8778,2,21
0,0,3.700448818,0,92,2136,200.0,8778,2,21
0,0,3.700448818,0,92,2304,500.0,8778,2,21
0,0,3.700448818,0,78,2019,600.0,8778,2,21
0,0,3.700448818,0,92,178,300.0,8778,2,21
0,0,3.700448818,0,78,1857,300.0,8778,2,21
0,0,3.700448818,0,40,1442,200.0,8778,2,21
0,0,3.700448818,0,78,2012,200.0,8778,2,21
0,0,3.2,4,27,95,600.0,8778,2,21
0,0,3.8,26,41,1155,500.0,8778,2,21
0,0,3.5,11,78,1834,450.0,8778,2,21
0,0,3.4,32,78,1752,350.0,8778,2,21
0,0,3.0,12,39,1802,500.0,8778,2,21
0,0,3.6,18,14,343,200.0,8778,2,21
0,0,3.700448818,0,78,1139,400.0,8778,2,21
0,0,3.700448818,0,39,1390,500.0,8778,2,21
0,0,3.2,9,27,1761,450.0,8778,2,21
0,0,3.700448818,0,6,273,300.0,8778,2,21
0,0,3.700448818,0,78,443,150.0,8778,2,21
0,0,3.4,8,78,1761,450.0,8778,2,21
0,0,3.700448818,0,40,1153,250.0,8778,2,21
0,0,3.5,15,14,374,200.0,8778,2,21
0,0,3.6,14,78,2381,250.0,8778,2,21
0,0,2.8,21,39,465,700.0,8778,2,21
0,0,3.700448818,0,78,850,400.0,8778,2,21
0,0,3.700448818,0,14,1530,100.0,8778,2,21
0,0,3.7,16,92,2136,300.0,8778,2,21
0,0,3.5,13,14,330,250.0,8778,2,21
0,0,3.5,8,78,1612,400.0,8778,2,21
0,0,3.0,31,3,1153,150.0,8778,2,21
0,0,3.6,13,92,1153,600.0,8778,2,21
0,0,3.9,38,0,263,300.0,8778,2,21
0,0,3.0,16,78,2211,150.0,8778,2,21
0,0,3.1,7,78,388,150.0,8778,2,21
0,0,3.6,11,39,2313,550.0,8778,2,21
0,0,3.700448818,0,39,1521,900.0,8778,2,21
0,0,3.700448818,0,78,1761,300.0,8778,2,21
0,0,3.3,9,19,557,400.0,8778,2,21
0,0,3.4,8,78,1834,350.0,8778,2,21
0,0,3.8,41,78,330,100.0,8778,2,21
0,0,3.3,7,78,1321,150.0,8778,2,21
0,0,3.6,11,39,388,400.0,8778,2,21
0,0,3.700448818,0,92,443,250.0,8778,2,21
0,0,3.700448818,0,78,388,150.0,8778,2,21
0,0,3.700448818,0,78,792,500.0,8778,2,21
0,0,3.700448818,0,78,1215,100.0,8778,2,21
0,0,3.700448818,0,92,1722,600.0,8778,2,21
0,0,3.700448818,0,92,465,300.0,8778,2,21
0,0,3.0,10,53,2474,200.0,8778,2,21
0,0,3.700448818,0,92,263,350.0,8778,2,21
0,0,3.700448818,0,78,2410,300.0,8778,2,21
0,0,3.700448818,0,78,1834,300.0,8778,2,21
1,0,3.700448818,0,92,695,200.0,8778,2,21
0,0,3.700448818,0,78,465,300.0,8778,2,21
1,0,3.2,5,78,1588,300.0,8778,2,21
1,0,3.700448818,0,40,1178,150.0,8778,2,21
1,0,2.6,26,78,857,400.0,8778,2,21
0,0,3.3,33,78,1345,300.0,8778,2,21
0,0,4.1,121,27,1834,600.0,8778,2,21
0,0,3.700448818,0,78,1761,100.0,8778,2,21
1,0,3.700448818,0,40,1178,300.0,8778,2,21
0,0,3.4,5,59,2579,150.0,8778,2,21
0,0,3.2,7,78,1834,200.0,8778,2,21
0,0,3.2,4,78,2410,400.0,8778,2,21
1,0,3.0,20,78,1581,400.0,8778,2,21
1,0,3.5,25,27,1834,450.0,8778,2,21
0,0,3.8,34,27,2474,500.0,8778,2,21
0,0,3.7,68,27,2469,500.0,8778,2,21
1,0,2.8,20,27,1834,550.0,8778,2,21
0,0,3.700448818,0,78,1802,200.0,8778,2,21
0,0,3.3,11,78,2540,200.0,8778,2,21
0,0,3.700448818,0,78,1857,300.0,8778,2,21
0,0,3.700448818,0,78,1761,150.0,8778,2,21
1,0,3.700448818,0,78,1761,400.0,8778,2,21
0,0,3.1,7,78,1761,150.0,8778,2,21
1,0,3.2,5,78,2381,300.0,8778,2,21
1,0,3.1,6,0,263,400.0,8778,2,21
0,0,3.7,24,78,463,500.0,8778,2,21
0,0,3.700448818,0,78,1555,150.0,8778,2,21
0,0,3.1,7,78,388,300.0,8778,2,21
0,0,3.2,4,78,2381,200.0,8778,2,21
0,0,3.1,9,78,2381,100.0,8778,2,21
1,0,3.700448818,0,39,1834,600.0,8778,2,21
1,0,3.2,6,39,792,300.0,8778,2,21
0,0,3.700448818,0,78,443,300.0,8778,2,21
0,0,3.700448818,0,92,2469,555.4315664,8778,2,21
0,0,3.6,16,39,1761,300.0,8778,2,21
0,0,3.700448818,0,78,429,300.0,8778,2,21
1,1,3.8,200,27,1488,1600.0,8778,2,21
0,0,3.5,140,27,1761,600.0,8778,2,21
1,1,4.3,1054,27,1487,1600.0,8778,2,21
1,0,3.6,16,78,792,300.0,8778,2,21
1,1,4.2,62,19,701,800.0,6469,3,21
0,0,4.0,1466,43,1175,450.0,8778,3,21
1,0,4.1,119,20,578,500.0,4357,3,21
0,0,4.0,79,40,1153,800.0,8778,3,21
1,0,3.9,58,40,1153,600.0,8701,3,21
1,0,4.0,66,40,1153,900.0,2878,3,21
1,0,3.4,6,38,1153,1000.0,4129,3,21
0,0,3.700448818,0,5,263,555.4315664,8778,3,21
1,0,3.8,12,0,254,400.0,3369,3,21
0,0,3.700448818,0,40,1153,500.0,8778,3,21
0,0,3.7,17,40,1153,200.0,8778,3,21
0,0,3.4,27,78,2076,300.0,8778,3,21
0,0,3.2,6,88,1701,300.0,8778,3,21
0,0,4.1,129,29,1018,555.4315664,8778,3,21
1,1,4.2,2855,29,1518,800.0,1166,3,21
0,1,4.3,485,69,1704,2000.0,8778,3,21
0,1,4.1,1739,19,626,1000.0,8778,3,21
1,0,4.4,1109,2,261,600.0,1532,3,21
1,0,4.0,1087,82,1168,550.0,47,3,21
0,0,4.4,1915,40,1451,400.0,8778,3,21
0,0,4.5,236,40,1179,1250.0,8778,3,21
1,0,4.9,1750,40,1153,400.0,7771,3,21
0,0,4.3,526,2,2305,1400.0,8778,3,21
1,0,4.3,580,19,650,700.0,666,3,21
0,0,3.4,225,78,2565,300.0,8778,3,21
1,0,4.1,47,40,1178,300.0,5372,3,21
1,0,4.1,118,19,244,700.0,1339,3,21
0,0,4.3,184,40,1178,500.0,8778,3,21
1,0,4.4,69,78,1178,300.0,5345,3,21
0,0,4.5,291,40,1449,400.0,8778,3,21
0,0,4.0,29,19,557,450.0,8778,3,21
0,1,4.1,126,27,998,2000.0,8778,3,21
1,1,4.1,302,27,1386,1000.0,802,3,21
1,0,4.2,443,20,741,700.0,756,3,21
0,0,4.0,104,40,263,400.0,8778,3,21
1,0,4.5,222,53,1159,450.0,5241,3,21
0,0,3.6,53,6,273,300.0,8778,3,21
1,0,4.1,79,80,1317,350.0,7296,3,21
1,0,4.2,122,40,1178,400.0,7764,3,21
1,0,4.2,233,3,285,300.0,6008,3,21
0,0,4.0,186,78,1692,400.0,8778,3,21
1,0,3.9,88,46,1160,400.0,6946,3,21
0,0,3.6,23,0,254,200.0,8778,3,21
1,0,3.9,65,79,1222,250.0,2391,3,21
1,0,3.9,148,53,264,450.0,5125,3,21
1,0,3.5,9,40,1153,100.0,8778,3,21
0,0,3.7,14,6,273,300.0,8778,3,21
0,0,3.9,91,16,1164,400.0,8778,3,21
0,0,3.700448818,0,0,254,400.0,8778,3,21
1,0,3.8,59,88,1301,300.0,517,3,21
0,0,3.4,14,0,254,200.0,8778,3,21
0,0,4.0,100,40,1449,150.0,8778,3,21
0,0,3.9,36,88,1699,150.0,8778,3,21
1,0,2.9,17,40,1443,200.0,2745,3,21
0,0,3.7,23,0,254,250.0,8778,3,21
0,1,3.8,25,19,754,2200.0,8778,3,21
0,0,3.8,29,40,1153,200.0,8778,3,21
1,0,4.0,68,40,1153,250.0,3885,3,21
0,0,3.6,37,78,2520,250.0,8778,3,21
0,0,3.9,67,78,2565,200.0,8778,3,21
1,0,4.2,132,40,1442,180.0,5092,3,21
1,0,3.7,30,0,273,300.0,8261,3,21
1,0,3.9,104,90,1699,400.0,6000,3,21
1,0,3.9,75,42,342,150.0,5573,3,21
1,0,3.5,9,0,273,500.0,5207,3,21
0,0,3.6,15,0,254,100.0,8778,3,21
1,0,3.4,36,0,254,150.0,367,3,21
0,0,4.0,122,17,343,500.0,8778,3,21
1,0,2.9,48,6,271,400.0,8747,3,21
1,0,3.5,36,40,1449,250.0,1040,3,21
0,0,3.5,14,78,1174,250.0,8778,3,21
0,0,3.700448818,0,88,1686,200.0,8778,3,21
0,0,4.2,222,40,1444,200.0,8778,3,21
1,0,3.1,6,0,263,400.0,8778,3,21
1,0,4.0,47,40,1159,300.0,1312,3,21
1,0,3.5,17,40,1153,300.0,4060,3,21
0,0,3.8,26,40,1153,350.0,8778,3,21
0,0,3.9,66,40,1442,200.0,8778,3,21
0,0,3.700448818,0,90,1699,150.0,8778,3,21
0,0,3.700448818,0,39,1153,450.0,8778,3,21
1,0,3.7,17,14,354,200.0,3474,3,21
1,0,3.700448818,0,40,1442,200.0,7917,3,21
1,0,3.2,6,20,578,400.0,7893,3,21
0,0,3.4,6,88,1699,150.0,8778,3,21
0,0,3.7,17,40,1153,150.0,8778,3,21
0,0,3.3,4,88,1687,300.0,8778,3,21
0,0,3.700448818,0,78,2554,200.0,8778,3,21
0,0,3.700448818,0,6,263,400.0,8778,3,21
0,0,3.700448818,0,92,1155,300.0,8778,3,21
0,0,3.700448818,0,92,2304,500.0,8778,3,21
0,0,3.700448818,0,40,1442,400.0,8778,3,21
0,0,3.700448818,0,40,1442,200.0,8778,3,21
0,0,3.700448818,0,79,1274,150.0,8778,3,21
0,0,3.8,26,41,1155,500.0,8778,3,21
0,0,3.3,11,78,2565,150.0,8778,3,21
0,0,3.5,10,40,254,100.0,8778,3,21
0,0,3.5,6,40,254,500.0,8778,3,21
0,0,3.700448818,0,6,273,300.0,8778,3,21
0,0,3.700448818,0,38,1153,400.0,8778,3,21
0,0,3.2,7,6,254,300.0,8778,3,21
0,0,3.700448818,0,40,1153,250.0,8778,3,21
0,0,3.0,31,3,1153,150.0,8778,3,21
0,0,3.9,38,0,263,300.0,8778,3,21
0,0,3.700448818,0,1,291,200.0,8778,3,21
0,0,3.700448818,0,0,256,300.0,8778,3,21
0,0,3.700448818,0,19,680,1000.0,8778,3,21
0,0,3.3,5,0,254,350.0,8778,3,21
1,0,3.700448818,0,40,1178,150.0,8778,3,21
1,0,4.0,94,40,1153,300.0,359,3,21
1,0,4.0,49,39,263,500.0,2787,3,21
1,0,3.700448818,0,40,1153,800.0,3694,3,21
1,0,3.7,78,40,1159,350.0,856,3,21
0,0,3.9,50,40,254,600.0,8778,3,21
1,1,4.7,4840,75,2224,1300.0,4809,3,21
1,1,4.2,515,27,1712,800.0,6801,3,21
0,0,4.1,215,6,273,200.0,8778,3,21
0,0,4.0,35,23,677,1100.0,8778,3,21
1,0,4.3,657,23,675,750.0,8690,3,21
0,0,4.1,683,0,263,500.0,8778,3,21
0,0,3.6,27,90,1699,250.0,8778,3,21
0,0,3.4,4,0,263,350.0,8778,3,21
1,0,3.7,19,14,341,400.0,6938,3,21
1,0,4.1,33,40,1153,400.0,7214,3,21
0,0,3.700448818,0,0,277,400.0,8778,3,21
0,0,3.6,20,88,1699,100.0,8778,3,21
0,0,3.0,43,78,2537,200.0,8778,3,21
0,0,3.5,22,0,254,200.0,8778,3,21
0,0,3.5,9,40,1178,200.0,8778,3,21
0,0,3.700448818,0,39,1155,500.0,8778,3,21
0,0,3.700448818,0,1,254,200.0,8778,3,21
0,0,3.4,5,40,1153,555.4315664,8778,3,21
0,0,3.5,22,90,1699,200.0,8778,3,21
0,0,3.6,13,92,1153,600.0,8778,3,21
0,0,3.700448818,0,14,330,150.0,8778,3,21
0,0,3.700448818,0,40,1449,450.0,8778,3,21
0,0,3.700448818,0,19,685,900.0,8778,3,21
1,1,3.9,1374,49,1761,2100.0,8778,4,21
1,1,4.5,873,27,226,1800.0,8778,4,21
1,1,4.3,3152,27,2136,1500.0,8778,4,21
0,1,4.4,4611,60,224,1700.0,8778,4,21
0,1,4.6,2369,49,800,2800.0,8778,4,21
1,1,3.9,1940,27,2608,2100.0,8778,4,21
0,0,4.6,988,49,2599,3000.0,8778,4,21
1,1,4.2,2733,19,649,1200.0,663,4,21
0,1,4.2,1461,76,1027,1500.0,8778,4,21
1,1,4.3,2051,27,2535,1500.0,700,4,21
1,1,4.4,725,29,10,1700.0,5271,4,21
1,0,3.9,376,90,1699,200.0,604,4,21
0,1,4.5,308,27,1467,1500.0,8778,4,21
0,1,4.2,225,76,1056,1000.0,8778,4,21
0,0,4.3,698,49,1209,3000.0,8778,4,21
0,1,3.9,53,27,241,1500.0,8778,4,21
0,1,4.1,568,29,2047,2500.0,8778,4,21
0,1,4.4,195,49,1667,2000.0,8778,4,21
0,1,4.2,549,33,2117,1500.0,8778,4,21
0,0,4.1,268,27,2075,600.0,8778,4,21
1,1,4.4,232,10,186,2000.0,7379,4,21
0,1,4.3,454,49,868,3000.0,8778,4,21
1,0,4.0,114,27,1475,1000.0,6056,4,21
0,1,4.1,613,36,977,2800.0,8778,4,21
0,0,3.8,623,60,1919,3000.0,8778,4,21
0,1,4.1,338,28,1597,1800.0,8778,4,21
1,0,4.1,119,20,578,500.0,4357,4,21
0,0,2.6,408,73,1834,1000.0,8778,4,21
1,1,3.8,200,27,1488,1600.0,8778,4,21
0,1,4.1,274,49,1501,3000.0,8778,4,21
0,1,4.0,195,61,2073,3000.0,8778,4,21
0,0,4.1,116,49,44,3000.0,8778,4,21
0,0,4.1,171,49,792,2500.0,8778,4,21
0,1,3.9,317,19,647,800.0,8778,4,21
0,0,3.0,108,27,1984,800.0,8778,4,21
0,0,3.7,16,19,557,250.0,8778,4,21
0,0,4.1,259,28,1023,555.4315664,8778,4,21
0,1,4.2,261,28,2606,1500.0,8778,4,21
1,0,3.6,37,27,2252,750.0,7279,4,21
0,0,3.0,31,27,1834,1000.0,8778,4,21
0,0,3.7,30,19,685,900.0,8778,4,21
0,0,3.4,10,78,1857,350.0,8778,4,21
0,0,3.2,10,19,557,400.0,8778,4,21
1,0,3.8,262,19,557,700.0,1567,4,21
0,0,3.8,84,49,1467,2500.0,8778,4,21
0,0,3.7,82,49,1467,2500.0,8778,4,21
1,1,2.2,409,27,1678,1000.0,8368,4,21
1,0,4.4,231,78,531,700.0,7774,4,21
0,0,4.0,1466,43,1175,450.0,8778,4,21
1,0,3.7,19,78,2381,200.0,4731,4,21
0,0,2.7,77,78,1888,500.0,8778,4,21
1,0,3.9,121,78,2252,400.0,5441,4,21
1,0,3.2,6,78,1834,450.0,8778,4,21
1,0,3.9,119,78,1238,500.0,7095,4,21
1,0,3.5,6,78,2618,400.0,1208,4,21
0,0,3.9,76,78,2381,200.0,8778,4,21
1,0,3.9,58,40,1153,600.0,8701,4,21
0,0,3.700448818,0,78,443,250.0,8778,4,21
0,0,3.1,23,78,2543,300.0,8778,4,21
0,0,3.700448818,0,78,1338,150.0,8778,4,21
0,0,3.700448818,0,78,2381,300.0,8778,4,21
0,0,3.3,6,78,2076,300.0,8778,4,21
0,0,3.700448818,0,78,2560,300.0,8778,4,21
0,0,3.8,86,78,2489,250.0,8778,4,21
0,0,3.4,7,78,2537,200.0,8778,4,21
0,0,3.6,15,78,1761,350.0,8778,4,21
0,1,4.5,2216,27,1672,1800.0,8778,4,21
1,1,4.2,4752,27,1852,1500.0,8778,4,21
0,0,4.6,4021,69,1001,1500.0,8778,4,21
0,1,4.2,3133,60,977,2500.0,8778,4,21
0,1,4.5,8413,77,14,2000.0,8778,4,21
0,1,4.4,888,49,215,3000.0,8778,4,21
0,1,4.4,2136,49,1996,2200.0,8778,4,21
1,1,4.4,2242,51,1522,3000.0,5896,4,21
0,0,4.3,1792,27,56,800.0,8778,4,21
0,0,4.3,1363,27,470,700.0,8778,4,21
0,0,4.6,2293,19,757,1100.0,8778,4,21
0,0,4.5,1602,28,2381,1500.0,8778,4,21
0,1,4.4,371,69,205,1500.0,8778,4,21
1,1,4.1,2169,36,825,2000.0,6355,4,21
0,0,4.4,2428,32,1704,1500.0,8778,4,21
0,1,4.5,5284,28,5,2500.0,8778,4,21
0,1,4.5,681,49,1650,3500.0,8778,4,21
1,1,4.5,1250,28,213,1700.0,8778,4,21
0,1,4.3,2233,70,1061,1700.0,8778,4,21
1,0,4.3,7574,60,43,1500.0,2627,4,21
0,1,4.4,2054,28,1408,1200.0,8778,4,21
1,1,4.5,1135,28,326,1200.0,8778,4,21
1,1,4.4,3712,30,2235,1300.0,8778,4,21
0,1,4.6,1092,27,1198,1500.0,8778,4,21
0,0,4.2,643,76,1031,1300.0,8778,4,21
0,1,4.3,165,49,21,2800.0,8778,4,21
0,1,4.1,1341,28,1207,2100.0,8778,4,21
0,0,3.8,2330,27,2476,700.0,8778,4,21
1,1,4.3,3496,77,1000,1700.0,8778,4,21
1,0,4.6,2519,27,1206,1600.0,8778,4,21
0,1,4.2,191,27,2456,1000.0,8778,4,21
0,1,4.3,768,52,2128,3000.0,8778,4,21
1,1,4.2,2855,29,1518,800.0,1166,4,21
0,1,4.3,485,69,1704,2000.0,8778,4,21
0,0,4.3,1050,60,1684,1500.0,8778,4,21
1,1,4.2,2936,27,1473,1000.0,8778,4,21
1,1,4.4,498,10,1704,1900.0,7213,4,21
1,1,4.5,1426,28,792,1700.0,8778,4,21
0,1,4.3,673,27,1521,2000.0,8778,4,21
0,1,4.4,1210,27,1621,1100.0,8778,4,21
0,1,4.3,2716,10,1093,1300.0,8778,4,21
0,1,4.6,1438,49,2529,2200.0,8778,4,21
1,1,4.3,772,27,2277,1400.0,8778,4,21
1,1,4.4,1853,27,1517,1500.0,5416,4,21
1,0,4.3,2157,27,395,600.0,8778,4,21
0,0,4.5,3595,19,564,900.0,8778,4,21
0,1,4.4,219,10,190,1200.0,8778,4,21
0,1,4.2,144,49,1495,2500.0,8778,4,21
0,1,4.4,1084,27,2010,1600.0,8778,4,21
1,1,4.1,864,27,2363,1400.0,8778,4,21
0,0,4.3,1721,60,1082,1300.0,8778,4,21
0,0,4.3,465,32,250,1500.0,8778,4,21
0,1,4.1,1739,19,626,1000.0,8778,4,21
0,1,4.4,133,28,1876,1000.0,8778,4,21
0,0,4.4,2652,19,557,600.0,8778,4,21
0,1,4.3,689,49,1202,2500.0,8778,4,21
0,1,4.4,571,49,1467,4000.0,8778,4,21
0,0,4.3,1191,27,792,550.0,8778,4,21
1,0,4.4,2139,27,2113,750.0,1668,4,21
0,1,4.2,1430,73,1368,1300.0,8778,4,21
0,1,4.2,261,73,41,1500.0,8778,4,21
0,1,4.2,479,60,1346,3000.0,8778,4,21
0,0,4.1,1014,27,1884,500.0,8778,4,21
0,1,4.2,337,28,2080,1000.0,8778,4,21
0,0,4.3,2272,10,1353,1100.0,8778,4,21
1,0,4.0,785,27,54,650.0,8778,4,21
