online_order,book_table,votes,rest_type,cuisines,cost,menu_item,type,city
1,0,18,40,1167,900.0,1371,3,13
1,0,14,27,2152,600.0,8778,4,8
0,0,15,28,1872,2000.0,8778,4,7
0,0,14,8,1898,800.0,8778,4,5
1,0,75,19,620,400.0,3061,2,17
1,1,1515,19,622,900.0,8778,2,17
0,0,4,78,1565,200.0,8778,2,12
1,1,763,27,2277,1400.0,8778,4,5
0,0,337,27,1761,450.0,8778,2,4
1,0,117,27,1767,800.0,1613,2,29
0,0,97,22,2307,1100.0,8778,3,11
1,0,14,27,1742,600.0,8778,2,0
0,0,9,53,1682,400.0,8778,2,12
0,0,53,49,210,2000.0,8778,4,20
1,0,35,16,354,200.0,8778,2,4
0,0,0,27,1816,400.0,8778,4,13
1,0,259,40,1159,300.0,8778,3,11
0,0,39,53,1684,330.0,8778,4,4
1,0,344,78,2152,350.0,8778,2,26
0,0,9,88,1686,300.0,8778,2,16
0,0,100,78,2474,300.0,8778,4,3
1,0,291,78,548,600.0,8778,2,25
0,0,24,90,1692,100.0,8778,3,27
1,0,334,87,2569,200.0,8778,4,6
1,0,12,78,2628,300.0,1850,4,0
0,1,235,27,1619,1000.0,8778,5,3
0,0,8,28,2012,600.0,8778,4,25
1,0,168,19,751,700.0,8778,2,24
1,0,24,19,557,550.0,8778,2,13
0,0,2286,10,1353,1100.0,8778,5,27
1,0,9,78,1761,300.0,1785,2,18
1,0,35,78,1215,300.0,8778,2,19
1,0,33,40,1153,400.0,8778,2,20
1,0,337,78,1834,500.0,8778,2,0
1,0,32,78,868,500.0,8778,2,5
1,0,16,92,1215,400.0,8778,2,16
1,0,93,27,1496,700.0,8778,2,10
0,0,14,39,1761,300.0,8778,2,29
1,0,84,78,1834,300.0,5062,4,0
1,0,869,39,418,500.0,2228,2,2
0,0,583,19,675,700.0,8778,2,11
1,0,60,78,311,400.0,8325,2,19
0,0,0,27,1761,500.0,8778,2,2
0,0,21,78,839,200.0,8778,4,13
1,0,263,19,557,700.0,1566,2,27
0,0,9,19,693,400.0,8778,4,12
0,0,7,78,1010,800.0,8778,2,5
1,0,6,0,263,400.0,8778,2,9
1,0,68,78,1740,550.0,8778,2,17
1,0,18,78,829,200.0,8778,4,5
0,0,231,40,1183,800.0,8778,3,2
0,0,0,78,1857,300.0,8778,4,21
1,0,72,19,570,650.0,8778,2,11
0,0,8,78,388,100.0,8778,4,17
0,0,0,78,388,400.0,8778,2,28
1,0,0,78,2381,200.0,8778,2,3
1,0,151,78,1834,450.0,8778,2,24
1,1,110,27,1834,900.0,8778,4,17
0,0,0,78,2381,200.0,8778,4,10
1,0,54,16,1164,400.0,8778,3,1
1,1,1850,19,570,600.0,1051,1,16
0,0,139,87,2565,200.0,8778,4,0
1,0,36,78,1834,200.0,8778,2,17
0,0,67,78,2474,300.0,8778,4,18
1,0,78,80,1317,350.0,8778,4,5
1,0,140,19,652,650.0,2424,4,14
1,0,334,78,465,400.0,8778,4,17
1,0,84,78,442,350.0,4909,2,18
1,0,166,40,1181,400.0,8778,4,26
1,0,18,78,1580,350.0,8778,4,16
1,0,42,78,1273,400.0,8778,2,14
1,0,127,19,724,700.0,8778,2,2
0,0,7,39,1156,250.0,8778,3,16
1,1,627,28,207,1500.0,3082,2,12
1,0,670,27,480,800.0,8778,4,16
0,0,29,90,1699,200.0,8778,3,14
1,0,134,39,263,300.0,7219,3,12
0,0,27,8,977,1500.0,8778,6,29
0,0,0,39,2175,400.0,8778,2,14
0,0,4,78,2381,150.0,8778,4,18
1,1,21,27,100,700.0,1939,4,19
1,0,5,92,2600,550.0,7721,2,17
0,0,0,79,1274,150.0,8778,2,27
1,0,228,19,588,400.0,8778,2,3
0,0,50,19,557,555.4315664,8778,1,7
0,1,1230,10,1200,1500.0,8778,4,13
1,1,83,27,198,1600.0,1617,4,11
1,0,0,0,254,400.0,2705,2,12
0,1,3614,27,2010,1600.0,8778,0,10
0,0,0,78,918,250.0,8778,2,17
0,1,2050,27,2080,1600.0,8778,4,21
0,0,93,60,1346,2000.0,8778,5,7
1,0,61,19,557,900.0,3137,2,19
1,0,86,10,1098,1500.0,8778,4,20
1,0,242,78,302,400.0,8778,4,6
1,0,0,27,1204,1500.0,8778,2,16
0,0,35,19,557,300.0,8778,4,20
1,0,9,92,2381,300.0,8778,2,14
1,0,130,28,977,1200.0,8778,5,17
1,0,12,58,1273,300.0,8778,2,18
1,1,60,78,1304,400.0,1636,4,21
0,0,169,27,132,600.0,8778,4,9
0,0,16,19,557,600.0,8778,1,15
0,0,22,19,685,500.0,8778,2,0
0,0,25,8,838,1000.0,8778,2,25
1,0,159,27,955,1300.0,8778,4,27
1,0,61,78,2012,250.0,427,2,4
1,0,726,78,1215,400.0,6726,2,17
0,0,0,78,1761,300.0,8778,2,6
1,0,87,78,2256,600.0,6064,4,1
1,0,33,40,1153,400.0,8778,2,21
0,0,70,78,1607,300.0,8778,2,18
1,0,86,19,675,700.0,651,1,16
0,0,6,3,263,150.0,8778,3,11
0,1,2008,27,1761,800.0,8778,4,11
1,0,633,27,2113,750.0,8778,4,26
1,0,546,27,394,800.0,4942,4,6
1,0,90,78,388,300.0,8778,4,11
0,0,7,39,1156,250.0,8778,2,17
1,0,684,78,968,250.0,8778,4,16
1,0,112,27,880,600.0,8778,2,21
0,0,259,27,113,800.0,8778,2,23
0,0,290,43,1170,500.0,8778,2,19
1,0,395,78,1834,300.0,8778,2,3
1,0,0,27,388,400.0,8778,2,1
0,0,676,27,2474,650.0,8778,4,18
1,1,1547,27,238,1000.0,8778,0,13
0,0,21,60,1346,1500.0,8778,4,6
1,0,360,92,1802,500.0,8778,2,0
1,0,0,88,1699,100.0,8778,3,11
0,0,13,27,1834,750.0,8778,4,21
0,0,530,27,898,500.0,8778,4,5
1,0,40,78,388,250.0,8778,2,29
1,0,41,39,254,500.0,8778,3,17
1,0,135,42,1159,300.0,654,3,25
1,1,1696,28,1761,1100.0,8778,2,28
1,0,171,0,263,500.0,2864,2,6
1,0,75,27,950,850.0,8778,4,26
1,0,343,27,1834,500.0,6161,2,22
0,0,0,78,2438,300.0,8778,2,17
1,0,9,19,557,300.0,8778,2,21
0,0,6,78,1616,250.0,8778,4,13
0,0,29,27,2037,600.0,8778,2,16
0,0,27,8,1369,1000.0,8778,6,22
0,0,0,78,1761,150.0,8778,4,29
1,0,102,27,1856,800.0,8778,3,0
0,0,38,27,2210,900.0,8778,0,18
1,1,4678,75,2224,1300.0,4808,1,9
0,0,8,78,2381,150.0,8778,4,27
1,0,7,78,2381,150.0,8778,2,0
0,0,0,39,1834,900.0,8778,2,23
1,0,30,78,2497,300.0,8778,2,3
0,0,80,27,60,650.0,8778,4,2
1,0,10,39,443,400.0,8778,2,4
1,1,341,27,152,600.0,8778,2,23
1,0,129,78,388,300.0,8778,4,28
0,0,38,78,811,300.0,8778,4,20
1,0,1295,27,160,900.0,7535,2,18
1,0,98,0,263,400.0,3697,2,16
0,0,6,78,1215,300.0,8778,4,10
0,0,8,65,1580,300.0,8778,4,6
0,0,34,19,675,700.0,8778,1,5
1,0,158,27,419,700.0,8778,2,3
0,0,147,19,685,400.0,8778,4,0
0,0,193,78,2381,200.0,8778,4,28
1,0,124,92,520,500.0,8778,2,11
1,0,450,19,591,400.0,7393,1,12
1,0,11,78,1736,400.0,8383,2,14
0,0,16,78,2540,200.0,8778,2,19
0,0,42,17,360,300.0,8778,3,1
0,0,27,92,2136,300.0,8778,2,4
1,0,558,78,2620,400.0,6535,4,19
1,0,12,78,812,200.0,943,2,13
1,0,41,78,1247,400.0,8778,2,0
0,1,233,49,1521,4000.0,8778,4,7
1,0,173,78,429,400.0,8778,2,19
1,0,0,0,263,300.0,5359,2,17
1,0,20,14,1225,150.0,7056,2,18
1,0,45,14,330,300.0,8778,2,0
1,0,5,14,330,150.0,8778,2,19
1,0,0,78,2391,300.0,4658,2,16
0,0,374,27,1510,500.0,8778,2,19
1,0,637,40,1449,400.0,7905,2,21
1,0,63,88,1699,400.0,7317,3,22
1,0,87,46,1160,400.0,2849,3,20
1,0,13,78,2347,400.0,8778,2,3
1,1,1437,27,1761,1000.0,8778,2,11
1,0,0,78,1254,250.0,8778,4,2
1,0,8,78,1333,400.0,8778,4,18
1,0,0,78,1908,300.0,8778,2,21
1,0,38,78,788,200.0,1631,2,14
1,0,19,27,2256,400.0,8146,4,16
1,0,96,92,1132,650.0,8778,2,27
1,0,45,17,343,300.0,8081,2,6
1,0,19,14,359,350.0,724,2,9
1,0,11,14,1529,200.0,8778,2,19
0,0,10,27,95,700.0,8778,4,8
1,0,27,27,1834,600.0,6507,2,12
1,0,0,92,1761,350.0,5250,2,19
0,0,14,0,254,200.0,8778,3,21
0,0,0,78,2152,400.0,8778,4,7
1,0,31,19,779,500.0,3080,2,13
1,0,382,39,1400,450.0,8778,2,20
1,0,71,78,2474,400.0,8778,2,28
0,0,0,46,1173,100.0,8778,2,14
1,0,207,27,1597,500.0,8778,4,16
1,0,48,42,1159,300.0,8778,3,0
0,0,6,78,388,400.0,8778,2,15
1,0,12,78,2136,300.0,8778,2,28
1,1,197,19,762,800.0,8778,2,0
1,0,464,93,880,300.0,8778,2,18
1,0,208,27,943,650.0,134,2,0
1,0,1106,2,261,600.0,8778,1,20
0,0,2781,28,1783,1200.0,8778,4,2
1,0,100,27,868,600.0,8778,2,0
1,0,325,78,2489,400.0,8778,2,10
0,1,2369,49,800,2800.0,8778,4,20
1,0,583,19,670,500.0,3106,2,24
1,0,26,78,880,300.0,8778,4,12
1,0,51,78,1293,200.0,8778,4,2
1,0,43,78,2201,250.0,8778,4,16
1,0,240,27,1761,800.0,8778,2,28
1,0,60,14,341,400.0,8778,3,13
0,0,0,39,1834,300.0,8778,2,12
1,0,13,78,2381,250.0,8778,2,15
0,0,17,39,329,300.0,8778,2,17
0,0,35,19,675,700.0,8778,1,29
1,0,44,59,1761,300.0,7114,2,5
1,0,112,27,91,700.0,8014,2,22
1,0,56,14,330,400.0,872,2,18
0,0,6,27,915,500.0,8778,4,14
0,0,181,65,1761,150.0,8778,2,0
1,0,0,39,388,500.0,8778,2,3
1,0,632,39,1413,500.0,4032,2,4
1,0,789,78,162,400.0,2399,4,6
1,0,5,27,1863,500.0,8778,2,3
1,0,32,27,1914,450.0,8778,4,4
1,0,1305,27,978,750.0,8778,2,2
0,0,17,40,1178,150.0,8778,3,3
0,0,0,78,2436,150.0,8778,4,3
0,0,21,91,263,200.0,8778,3,4
1,1,815,27,1834,900.0,8778,2,13
0,0,0,39,2050,400.0,8778,2,26
0,0,0,78,443,200.0,8778,4,14
1,0,48,78,1826,400.0,8778,2,28
0,0,1181,22,564,900.0,8778,1,15
1,0,114,39,1834,500.0,8778,2,5
0,1,1265,76,1111,1200.0,8778,4,8
0,0,0,19,557,500.0,8778,2,12
1,1,1781,27,1511,1200.0,8778,2,25
0,0,231,40,1183,800.0,8778,3,12
0,0,56,19,768,350.0,8778,1,10
1,0,13,78,388,200.0,925,4,28
1,0,221,90,1695,400.0,563,2,16
1,0,80,40,1159,500.0,8749,3,9
1,0,8,59,1215,400.0,5752,2,6
0,0,0,78,2012,300.0,8778,2,17
1,0,57,78,1548,200.0,8493,4,1
1,0,40,39,2381,600.0,4367,2,25
0,1,64,60,1346,1500.0,8778,4,21
1,0,16,92,1416,500.0,8778,2,1
1,0,431,20,740,700.0,8778,2,11
1,0,16,78,1006,250.0,7634,4,23
0,1,2119,49,1996,2200.0,8778,4,7
0,0,18,65,388,250.0,8778,4,16
1,0,6,14,1530,150.0,8778,2,9
0,0,125,19,702,500.0,8778,2,2
1,0,334,27,116,550.0,6781,2,21
1,0,88,46,1160,400.0,6946,1,21
0,0,0,78,1888,400.0,8778,2,29
1,0,55,78,429,400.0,8778,2,7
0,0,100,93,1834,500.0,8778,4,6
1,0,128,19,685,600.0,8705,1,25
1,0,4,78,2457,400.0,4144,2,13
1,0,9,27,1593,550.0,6826,2,18
1,0,0,78,1834,300.0,8241,4,29
1,0,96,19,622,600.0,8778,1,19
1,0,213,78,524,400.0,8778,2,18
1,0,166,78,1215,300.0,4205,2,17
1,0,327,27,56,500.0,1783,2,19
1,1,1426,28,792,1700.0,8778,4,21
0,0,0,78,443,400.0,8778,4,23
1,0,6,78,388,200.0,8778,4,6
0,0,0,78,1761,200.0,8778,4,29
0,0,0,39,1761,600.0,8778,2,29
0,0,0,92,792,400.0,8778,2,4
0,1,401,60,1093,1500.0,8778,4,22
1,0,27,78,2381,200.0,6599,2,15
0,0,133,3,263,500.0,8778,3,24
1,0,7,78,197,500.0,3192,4,11
1,0,114,78,1857,400.0,3561,2,23
0,0,0,78,112,300.0,8778,2,6
0,0,0,78,850,400.0,8778,4,7
1,0,23,39,263,500.0,8778,3,17
0,0,14,59,1442,200.0,8778,3,11
0,0,34,19,591,500.0,8778,1,0
0,0,69,78,1324,300.0,8778,2,14
1,0,164,78,2474,250.0,6168,2,25
0,0,0,78,388,200.0,8778,4,0
1,0,48,59,2280,400.0,8778,2,4
1,1,864,29,1019,1000.0,3765,4,20
0,1,1187,33,1483,1200.0,8778,5,2
1,0,0,39,388,500.0,8778,2,8
1,1,468,19,630,800.0,5403,4,0
0,0,625,27,868,600.0,8778,2,13
1,0,11,78,1955,400.0,3181,2,23
1,0,7,58,236,200.0,1815,4,0
1,0,68,92,1761,200.0,8778,2,5
0,0,161,78,388,300.0,8778,2,14
0,0,9,78,2584,100.0,8778,4,19
1,0,322,78,1761,600.0,8778,4,17
0,0,6,8,1346,1000.0,8778,4,8
1,0,62,81,843,650.0,8778,4,3
0,0,19,17,346,300.0,8778,4,17
1,0,7,27,1098,700.0,8778,4,2
1,0,37,78,1048,200.0,8778,2,17
1,0,93,92,449,600.0,8778,2,12
0,0,434,40,263,400.0,8778,3,0
1,0,140,27,1761,600.0,8778,4,5
1,0,0,19,527,200.0,8778,3,17
1,0,386,78,2121,300.0,8778,2,29
1,1,763,27,1761,600.0,8778,2,12
1,0,162,40,1153,400.0,8778,2,0
0,0,0,78,2381,100.0,8778,4,1
0,0,69,20,579,700.0,8778,3,19
1,1,1976,27,126,1000.0,762,4,12
1,0,34,78,1215,200.0,7364,2,13
0,0,7,78,880,400.0,8778,2,15
1,0,32,88,1185,250.0,8778,2,19
0,0,0,78,2012,250.0,8778,2,24
0,0,10,78,2410,150.0,8778,4,19
0,0,4,53,2537,500.0,8778,2,23
0,0,241,19,627,600.0,8778,1,14
0,0,4,55,1802,600.0,8778,4,13
1,0,71,42,342,150.0,7497,3,22
0,0,0,78,1761,400.0,8778,4,26
0,0,97,27,788,650.0,8778,4,12
0,0,6,33,74,1400.0,8778,6,8
1,0,8,93,1761,600.0,8778,2,29
1,0,195,78,1761,400.0,8778,2,17
1,0,7,19,663,400.0,5967,2,13
0,0,41,78,330,100.0,8778,4,20
1,1,772,27,2277,1400.0,8778,0,27
0,0,0,78,2436,300.0,8778,4,15
1,0,12,78,2142,350.0,8778,2,11
0,0,6,78,2381,400.0,8778,2,17
0,0,25,19,641,800.0,8778,4,29
0,1,819,28,65,800.0,8778,2,19
0,0,0,78,415,350.0,8778,2,22
1,0,0,39,2381,600.0,8778,2,2
0,0,2293,19,757,1100.0,8778,4,21
0,0,5,27,1761,550.0,8778,4,11
0,0,399,78,1798,300.0,8778,4,27
1,0,22,39,1834,400.0,8778,2,0
0,0,99,78,2540,200.0,8778,4,19
1,0,222,59,2571,250.0,8778,2,29
1,0,56,78,429,400.0,2090,4,20
0,0,0,78,1761,200.0,8778,4,1
1,0,12,78,2348,300.0,8778,2,14
0,1,737,28,65,800.0,8778,2,15
0,0,5,39,302,600.0,8778,2,12
1,0,5,28,2477,800.0,7964,4,13
0,0,94,19,589,700.0,8778,2,23
1,0,16,92,1832,400.0,5727,2,23
1,0,51,27,1834,400.0,5826,2,0
1,0,1332,22,713,1000.0,8778,4,25
1,1,1701,19,716,650.0,2350,1,16
0,0,674,73,41,1700.0,8778,4,17
1,0,415,27,0,1000.0,5323,2,19
1,1,610,27,1761,1000.0,8778,2,26
0,0,36,41,1155,600.0,8778,2,16
1,0,68,40,2625,250.0,7084,2,18
0,0,194,40,1449,200.0,8778,3,10
1,0,37,78,1834,250.0,8778,2,0
1,0,360,19,755,500.0,6267,1,16
1,0,28,78,1646,350.0,8778,2,13
0,0,10,39,1872,600.0,8778,2,18
1,1,419,28,835,1400.0,8024,0,11
1,0,307,78,1615,300.0,2062,2,21
1,0,0,39,1761,800.0,8778,2,19
0,0,2729,19,643,1300.0,8778,1,0
0,0,4,78,2392,150.0,8778,4,28
1,0,4707,60,42,1500.0,2634,2,19
1,1,36,27,910,650.0,8778,2,12
1,0,149,27,792,700.0,8778,2,22
1,0,104,78,1761,150.0,8778,4,9
0,0,43,35,2467,400.0,8778,4,0
0,1,7854,77,20,1800.0,8778,4,16
1,0,26,39,977,400.0,8778,2,19
0,0,6,19,647,600.0,8778,4,10
0,0,0,78,2353,400.0,8778,4,0
1,0,56,78,1215,500.0,8778,2,16
1,0,37,78,1431,200.0,8778,4,26
1,0,21,78,2474,500.0,8474,2,18
0,0,27,78,2076,300.0,8778,2,20
1,0,9,92,1397,500.0,8778,2,10
1,0,58,40,1449,300.0,8778,2,28
1,0,0,0,254,300.0,8778,3,8
0,0,0,0,263,300.0,8778,2,0
1,0,65,14,343,600.0,7775,2,2
1,0,30,78,2391,200.0,509,2,5
1,0,9,78,2216,300.0,3614,2,22
0,0,0,92,2489,300.0,8778,2,19
1,1,4410,29,2246,600.0,1374,1,13
1,0,823,27,868,750.0,8778,2,18
1,1,123,27,79,800.0,8778,4,15
1,0,5,27,792,800.0,8778,4,18
1,1,258,27,1753,750.0,8778,4,17
0,0,93,27,1865,500.0,8778,2,25
1,0,34,78,2012,350.0,8058,2,25
1,0,0,39,2381,500.0,8778,2,9
0,0,96,27,788,650.0,8778,2,23
1,0,30,27,2152,800.0,8778,2,2
1,0,6,78,1834,300.0,3587,2,12
1,0,1098,27,1597,1300.0,8778,4,9
1,0,27,78,388,300.0,8778,2,9
1,0,210,27,2491,400.0,7326,4,13
1,0,16,92,254,200.0,1020,2,23
0,0,7,39,2032,200.0,8778,2,21
1,0,25,92,1321,100.0,8778,2,13
1,0,39,78,2211,400.0,3626,2,6
0,0,4,78,2410,200.0,8778,4,29
1,0,0,39,2322,400.0,8778,2,2
0,0,0,27,95,500.0,8778,2,10
1,0,0,39,1484,600.0,7727,2,27
1,0,111,40,1155,600.0,8778,3,28
0,0,25,40,1153,300.0,8778,3,22
1,0,36,78,1761,250.0,8778,2,3
0,0,11,92,1155,300.0,8778,2,19
0,0,19,17,346,300.0,8778,4,16
1,0,146,27,792,600.0,8778,2,12
1,0,24,78,880,200.0,4467,2,4
1,0,9,78,502,300.0,1665,2,21
1,0,498,78,2562,300.0,8778,2,0
1,0,56,78,429,400.0,8778,2,20
0,0,0,78,1490,400.0,8778,2,28
0,0,8,78,1834,400.0,8778,4,8
1,0,20,27,2159,700.0,8366,4,13
1,1,4421,29,2246,600.0,3942,4,13
0,0,118,40,1449,300.0,8778,3,12
1,0,22,78,1215,400.0,8778,4,12
0,0,0,92,2469,555.4315664,8778,2,21
0,0,7,27,2163,1000.0,8778,4,17
1,0,18,78,1857,500.0,8778,4,28
1,0,81,78,2436,200.0,8778,2,7
0,0,0,78,404,300.0,8778,2,16
1,0,19,27,1761,750.0,1501,2,11
1,0,420,27,172,800.0,8778,2,0
0,0,0,39,1761,200.0,8778,2,18
0,0,14,6,273,300.0,8778,4,21
0,0,4,78,404,400.0,8778,4,29
0,0,29,8,1834,800.0,8778,6,17
1,0,283,78,321,350.0,8778,2,13
1,0,126,19,713,700.0,7150,2,22
0,0,478,27,2381,1700.0,8778,4,29
0,0,2800,28,1783,1200.0,8778,5,12
0,0,4,78,2381,200.0,8778,2,9
0,0,21,40,1178,150.0,8778,2,11
1,0,62,81,843,650.0,6752,4,13
1,0,0,39,14,200.0,1059,2,15
1,0,0,78,2381,300.0,8778,4,17
1,0,259,27,1738,750.0,2664,2,19
0,0,62,3,1153,150.0,8778,3,16
1,0,0,53,1225,300.0,8778,4,4
1,0,109,27,194,800.0,8778,4,3
0,0,56,60,1761,1200.0,8778,5,13
1,0,48,19,752,600.0,642,2,24
1,1,91,27,2161,1800.0,8778,0,5
1,0,0,40,1153,200.0,3336,2,17
1,0,50,19,557,600.0,3457,1,12
0,0,119,28,2367,800.0,8778,4,21
1,0,104,16,1164,400.0,4449,3,22
1,0,9,53,2474,400.0,8778,2,6
1,0,8,39,1761,500.0,8778,2,23
1,0,136,78,2436,350.0,2922,2,1
0,0,0,92,1155,300.0,8778,2,21
0,0,50,78,2381,150.0,8778,4,20
1,0,34,0,273,300.0,3441,4,25
1,0,41,39,254,500.0,2749,2,19
1,0,490,27,2252,750.0,4100,2,19
1,1,191,19,557,1000.0,1388,1,16
0,0,8,78,1834,250.0,8778,4,6
1,0,85,78,1304,400.0,4470,2,13
1,0,128,40,1449,200.0,8778,2,17
0,0,38,78,1888,250.0,8778,2,13
0,1,8375,77,23,2000.0,8778,4,5
1,0,24,78,1285,200.0,8778,2,29
1,0,276,78,535,500.0,8778,4,3
0,0,0,79,1274,150.0,8778,2,19
1,0,68,27,1773,1000.0,8778,2,0
0,0,93,27,1834,900.0,8778,4,13
1,0,112,53,798,600.0,8295,4,29
1,0,25,14,347,200.0,7482,2,16
1,0,56,78,1834,350.0,8778,2,1
1,1,1901,19,669,800.0,8778,4,3
1,0,1440,19,716,650.0,4238,2,22
1,0,381,78,119,250.0,7072,2,2
0,0,0,88,1686,100.0,8778,3,13
0,0,0,78,2381,300.0,8778,4,26
0,0,7,78,388,150.0,8778,4,8
1,0,10,78,977,250.0,8778,4,0
1,0,115,27,2477,700.0,8778,4,16
1,0,6,78,1834,250.0,6415,2,17
1,0,13,27,1089,600.0,8778,2,7
0,0,0,78,2537,100.0,8778,4,26
1,0,0,78,2596,150.0,8778,2,18
0,1,43,8,1368,2800.0,8778,4,5
0,0,56,28,222,1800.0,8778,6,21
1,0,0,78,1761,400.0,8778,2,20
1,0,0,39,1802,600.0,8778,2,4
0,0,54,17,2592,250.0,8778,1,19
1,0,35,78,2012,350.0,8059,4,25
1,0,305,78,1321,400.0,7653,4,29
1,0,145,39,1761,500.0,8778,2,0
1,0,382,27,1575,600.0,8724,2,13
1,0,465,27,1575,600.0,8778,4,24
0,0,62,27,1500,1500.0,8778,0,6
1,1,59,78,411,400.0,1637,4,7
0,0,9,78,792,400.0,8778,4,6
0,0,46,46,1455,300.0,8778,3,2
0,1,126,49,1378,6000.0,8778,4,11
1,0,186,27,2490,450.0,8778,4,2
1,0,70,15,779,500.0,3079,4,21
1,0,92,78,535,500.0,8778,4,9
1,0,0,0,263,400.0,8778,2,18
1,0,362,19,622,700.0,8778,2,7
1,0,35,78,2286,300.0,8778,4,2
1,0,37,39,232,400.0,8778,2,28
0,0,29,78,2474,300.0,8778,4,13
1,0,92,17,2592,250.0,8778,2,10
1,0,66,78,119,300.0,8741,4,1
0,0,34,78,1390,300.0,8778,4,12
0,0,60,27,2152,450.0,8778,4,7
1,1,1175,73,1351,1300.0,8778,2,16
1,0,25,78,2381,150.0,8778,4,11
1,0,178,27,1962,500.0,5509,2,22
0,0,54,78,2381,200.0,8778,4,19
0,0,4,78,2381,300.0,8778,4,23
1,0,57,27,2359,700.0,8778,4,18
1,0,77,42,1159,300.0,8778,2,16
1,1,864,29,1019,1000.0,8778,1,20
0,0,39,27,1588,700.0,8778,2,19
1,0,374,27,443,750.0,8778,4,2
1,1,903,27,59,750.0,8778,2,4
1,0,186,3,273,500.0,3978,2,13
1,0,9,10,1374,700.0,8778,5,16
1,1,84,27,1761,1500.0,3270,4,29
0,0,29,14,343,400.0,8778,2,7
0,0,0,78,2381,100.0,8778,2,22
0,0,129,29,1018,555.4315664,8778,2,21
0,0,77,78,1888,500.0,8778,2,20
0,0,0,19,557,1000.0,8778,1,21
1,0,0,39,1722,600.0,8778,2,13
0,0,0,92,388,500.0,8778,2,17
0,0,19,92,236,300.0,8778,2,16
1,0,371,27,65,550.0,4344,2,17
0,0,0,78,2383,500.0,8778,2,28
0,0,82,78,1539,300.0,8778,2,11
1,0,57,39,54,400.0,8778,2,28
1,0,872,78,2509,400.0,8778,4,27
0,1,21,27,1780,800.0,8778,4,27
1,0,38,40,1442,150.0,8778,2,3
0,0,241,78,2152,500.0,8778,2,29
1,0,18,40,1153,300.0,2940,2,17
1,0,281,27,1945,800.0,5959,2,27
0,0,4,39,2050,400.0,8778,2,23
1,1,592,27,0,1000.0,1557,2,23
0,0,2733,19,643,1300.0,8778,4,17
1,0,37,27,411,400.0,1639,2,16
0,0,17,78,2381,300.0,8778,4,3
1,0,187,78,56,400.0,8778,2,12
0,0,0,78,75,450.0,8778,2,29
0,0,4,78,2392,300.0,8778,4,0
1,0,82,78,1332,150.0,7115,2,6
1,0,23,78,1233,300.0,8778,2,16
1,0,221,27,792,700.0,8778,2,1
0,0,26,65,1857,300.0,8778,2,19
1,0,78,80,1317,350.0,7293,4,9
0,0,32,6,273,500.0,8778,2,10
1,0,77,78,388,400.0,2676,2,22
1,0,42,78,1215,500.0,8778,2,0
0,0,0,53,1225,300.0,8778,2,28
1,0,136,27,978,750.0,8778,2,0
1,0,289,27,2256,500.0,8778,4,4
1,1,938,28,27,1000.0,2943,4,21
1,0,80,27,792,750.0,8778,4,15
0,0,132,27,2182,650.0,8778,4,7
1,0,5,78,1731,300.0,3525,4,13
1,0,4,79,821,300.0,8778,2,7
0,0,0,78,2381,300.0,8778,4,20
0,1,315,19,647,800.0,8778,4,5
0,0,0,78,1334,100.0,8778,2,27
0,0,282,78,2381,250.0,8778,4,22
0,0,0,78,1761,400.0,8778,4,19
0,0,0,78,2198,350.0,8778,4,10
1,0,705,27,1761,500.0,7518,2,17
0,0,29,28,201,1000.0,8778,4,3
1,0,160,39,450,650.0,8778,2,0
0,0,73,90,1694,250.0,8778,4,16
1,1,1216,28,1761,1100.0,4473,2,6
1,0,24,42,1164,300.0,4023,2,6
0,0,5,28,2136,700.0,8778,4,19
1,0,115,27,1945,500.0,8778,4,13
0,0,109,19,622,800.0,8778,4,0
0,0,0,27,2480,400.0,8778,4,19
1,0,35,78,443,250.0,8778,4,13
0,1,890,69,1053,1400.0,8778,5,16
1,1,74,27,1951,900.0,3706,2,19
1,0,4,78,388,300.0,8778,2,0
1,0,36,78,1761,250.0,6425,2,7
1,0,24,80,1339,300.0,4589,2,25
1,0,0,78,1293,200.0,8778,4,19
0,0,9,78,388,300.0,8778,4,20
0,0,0,40,1153,800.0,8778,3,0
1,0,37,78,1834,200.0,2299,2,19
0,0,150,78,1309,400.0,8778,4,13
0,0,0,78,1834,300.0,8778,4,16
1,0,332,27,950,600.0,8778,4,17
1,0,106,78,2381,150.0,7159,4,10
0,0,0,78,1225,300.0,8778,4,23
1,0,125,29,1018,900.0,8778,3,5
0,0,8,78,1612,400.0,8778,2,27
0,0,7,78,2012,400.0,8778,4,29
0,1,176,27,1762,1350.0,8778,2,13
0,0,11,78,1761,200.0,8778,4,20
0,1,324,60,2107,1300.0,8778,4,9
1,0,26,78,857,400.0,8778,2,21
0,0,88,78,2469,300.0,8778,4,1
1,0,72,19,685,900.0,1326,2,25
1,1,322,33,3,1200.0,2616,4,4
1,0,461,78,1817,500.0,8778,4,17
1,0,126,78,2474,400.0,8778,4,12
1,1,266,49,2145,2000.0,8778,0,8
0,0,65,78,977,550.0,8778,4,19
1,0,21,78,1834,350.0,8778,2,18
1,0,53,27,1887,600.0,3612,4,20
1,0,64,78,1565,400.0,5022,2,16
1,0,25,40,1449,250.0,8778,2,3
0,0,39,78,1636,250.0,8778,4,19
1,0,17,40,264,450.0,8778,3,2
0,0,17,27,1747,550.0,8778,4,27
